Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.69,59.01022338867188,40.989776611328125,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.56667137145996,23.24034881591797,81.02107747395833,22.82764498392741,93.55496215820312,6.445038318634033,1.0242464542388916,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,0.5739569664001465,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1608839424.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11379470.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8695442490.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.7,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8695442490.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.73,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,5627923443.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.74,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,5658392871.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.76,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,5888663238.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.78,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,9810077296.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.79,58.29001235961914,41.70998764038086,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,23.23632431030273,22.403976440429688,81.02107747395833,22.82764498392741,93.5770263671875,6.422975063323975,0.9500663876533508,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,20.511505126953125,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,1627481344.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,11367137.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6148258966.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.8,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,7256456868.5,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.81,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6007068875.5,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.82,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,5837016262.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.83,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6236332626.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.84,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,9954269152.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.85,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6294964658.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.88,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,10041386003.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.89,69.11489868164062,30.879993438720703,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,17.845924377441406,22.67705535888672,81.02107747395833,22.82764498392741,95.68033599853516,4.319661617279053,1.2802056074142456,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,56.85039520263672,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2741253888.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,16728117.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8807413915.25,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.9,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6411328990.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.91,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8594090228.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.92,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8623157441.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.93,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,9624972447.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.94,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6296855239.5,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.97,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,6181637287.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
7.98,78.31547546386719,21.68048477172852,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.29513454437256,20.7620849609375,81.02107747395833,22.82764498392741,96.43006896972656,3.5699284076690674,0.7118577361106873,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,95.13239288330078,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,3004104704.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,15336615.0,2634597333.3333335,1.5050179958343506,1050.0,455.0,12257.0,7.0,17.408565521240234,3050.0,8768010297.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.0,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,6238533020.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.01,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,7547050223.5,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.03,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,8882205640.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.04,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,8910877919.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.05,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,6355799850.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
8.06,77.1701431274414,22.82586479187012,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,14.246349334716797,22.520774841308597,81.02107747395833,22.82764498392741,96.51044464111328,3.489552497863769,0.5652614235877991,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,46.3364486694336,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2547192320.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,13308104.0,2634597333.3333335,0.2653775215148926,261.0,48.0,7872.0,1.0,23.017717361450195,3050.0,8939634813.0,1920.0,3.0,63.0,63.0,64.0,56.0,46.0,43.0,90.0,545.0,2.0,24.07851219177246,0.6797651052474976,2736.0,2.0,73.0,2.194732427597046
