Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.14,67.80000305175781,32.20111083984375,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.99016571044922,31.78079414367676,97.2036361694336,2.796361923217773,0.4874304234981537,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.872963905334473,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,967236928.0,115593376.0,7524375.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7793585290.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.15,67.80000305175781,32.20111083984375,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.99016571044922,31.78079414367676,97.2036361694336,2.796361923217773,0.4874304234981537,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.872963905334473,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,967236928.0,115593376.0,7524375.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7821715740.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.16,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10314407498.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.18,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10345365085.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.19,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7880848655.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.21,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7724828659.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.23,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10199083210.5,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.24,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10457614229.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.25,67.80142211914062,32.1786994934082,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.002185821533203,32.50920867919922,97.1293487548828,2.8706510066986084,0.5619556307792664,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,8.44507122039795,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,962714944.0,115593376.0,7557850.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10482218488.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.26,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10508404231.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.27,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,10535647885.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.29,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7954454640.5,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.3,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7885160391.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.31,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,7908206722.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.33,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.2050361633300781,101.0,2.0,6330.0,1.0,26.92599296569824,3052.0,8003610067.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.34,67.99253845214844,32.04441833496094,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.691560745239254,31.743179321289062,97.0609359741211,2.9390602111816406,0.5721990466117859,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6622610092163086,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,975786880.0,115593376.0,7728531.5,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8003610067.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.36,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8129870590.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.38,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,7986202193.5,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.39,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8189414634.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.4,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,10790249158.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.41,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8220719925.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.43,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8156828757.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.44,67.99269104003906,31.994050979614254,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.62931060791016,32.50950622558594,97.07376098632812,2.9262421131134038,0.5589613318443298,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6389607191085815,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,982123648.0,115593376.0,7652880.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8272139603.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.46,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8299676148.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.47,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8113263441.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.48,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8132368549.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.51,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8386357373.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.52,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,3052.0,8175528852.0,1920.0,4.0,87.0,87.0,87.0,83.0,85.0,81.0,90.0,545.0,2.0,26.05755627155304,2736.0,1.0,3.3581089973449707
7.55,67.9251937866211,32.06704330444336,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.508525848388672,31.71896171569824,97.08928680419922,2.910714864730835,0.5063333511352539,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,3.107041120529175,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,976012992.0,115593376.0,7639717.0,1975970841.1666667,0.3664050102233886,379.0,42.0,11671.0,2.0,18.729028701782227,3631.0,8483822424.0,2361.0,4.0,72.0,74.0,71.0,87.0,90.0,64.0,90.0,456.0,2.0,29.4759213924408,3196.0,71.0,3.3679327964782715
7.56,67.80860900878906,32.175785064697266,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,22.781068801879883,31.753671646118164,97.1015167236328,2.8984835147857666,0.5255404710769653,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,0.6832184791564941,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,969541184.0,115593376.0,7619848.0,1975970841.1666667,0.3664050102233886,379.0,42.0,11671.0,2.0,18.729028701782227,3631.0,11117875246.0,2361.0,4.0,72.0,74.0,71.0,87.0,90.0,64.0,90.0,456.0,2.0,29.4759213924408,3196.0,71.0,3.3679327964782715
