Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.86,67.81358337402344,32.197391510009766,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.416017532348636,1.4199674129486084,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,93.87529754638672,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244308787200.0,2140598528.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.090259790420532,-1.0,-1.0,76234068.8,8626648.0,1741143952.159375,0.3673344850540161,106.0,2.0,6313.0,1.0,31.0072021484375,3054.0,1920.0,4.0,72.0,72.0,76.0,61.0,68.0,58.0,90.0,545.0,2.0,40.96246659755707,0.5632402896881104,2736.0,1.0,4.0,4.522982120513916
7.96,67.60635375976562,32.39078521728516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.29266929626465,1.457309007644653,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,93.8108901977539,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243736117248.0,2140337408.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.083104372024536,-1.0,-1.0,76234068.8,8592394.0,1741143952.159375,0.3673344850540161,106.0,2.0,6313.0,1.0,31.0072021484375,3054.0,1920.0,4.0,72.0,72.0,76.0,61.0,68.0,58.0,90.0,545.0,2.0,40.96246659755707,0.5632402896881104,2736.0,1.0,4.0,4.522982120513916
8.0,67.60635375976562,32.39078521728516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.29266929626465,1.457309007644653,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,93.8108901977539,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243736117248.0,2140337408.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.083104372024536,-1.0,-1.0,76234068.8,8592394.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.06,67.75799560546875,32.23371505737305,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.431129455566406,1.4099111557006836,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,105.9324722290039,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244386660352.0,2143221760.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.087054967880249,-1.0,-1.0,76234068.8,8594781.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.16,67.75827026367188,32.23995590209961,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.253189086914062,1.3770796060562134,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,85.66942596435547,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244858912768.0,2147111680.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.088129997253418,-1.0,-1.0,76234068.8,8596157.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.26,67.5965576171875,32.40718078613281,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.26605987548828,1.400675654411316,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,92.28312683105467,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243897991168.0,2141027584.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.084399700164795,-1.0,-1.0,76234068.8,8578087.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.36,67.7123794555664,32.27482223510742,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.43927001953125,1.3587230443954468,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,96.5736083984375,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242823282688.0,2131766784.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08357834815979,-1.0,-1.0,76234068.8,8561402.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.46,67.72411346435547,32.29905319213867,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.183082580566406,1.4126023054122925,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,92.4786605834961,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242521554944.0,2128138752.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085693836212158,-1.0,-1.0,76234068.8,8715842.0,1741143952.159375,0.3673344850540161,986.0,460.0,12211.0,4.0,31.677865982055664,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,70.0,4.9143476486206055
8.56,67.73847961425781,32.23996353149414,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.377599716186523,1.4259909391403198,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,93.63536834716795,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244009549824.0,2138983936.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.087841510772705,-1.0,-1.0,76234068.8,8607369.0,1741143952.159375,0.2123132497072219,287.0,48.0,7856.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
8.66,67.69676971435547,32.310150146484375,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.111862182617188,1.3488954305648804,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,107.78489685058594,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245232107520.0,2148652800.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.089876413345337,-1.0,-1.0,76234068.8,8598969.0,1741143952.159375,0.2123132497072219,287.0,48.0,7856.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
8.76,67.65863037109375,32.325889587402344,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.128826141357425,1.3815453052520752,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,86.27943420410156,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244462764032.0,2144718336.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0825283527374268,-1.0,-1.0,76234068.8,8562044.0,1741143952.159375,0.2123132497072219,287.0,48.0,7856.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
8.79,67.65863037109375,32.325889587402344,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.128826141357425,1.3815453052520752,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,86.27943420410156,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244462764032.0,2144718336.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0825283527374268,-1.0,-1.0,76234068.8,8562044.0,1741143952.159375,0.1309989392757415,106.0,2.0,6313.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
8.86,67.60649108886719,32.39183807373047,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.314741134643555,1.4025684595108032,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,82.50235748291016,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242614042624.0,2129320832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.081870079040528,-1.0,-1.0,76234068.8,8571350.0,1741143952.159375,0.1309989392757415,106.0,2.0,6313.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
8.96,67.66931915283203,32.32912063598633,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.143041610717773,1.3673664331436155,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,81.08232116699219,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242177212416.0,2124134528.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085271120071411,-1.0,-1.0,76234068.8,8771445.0,1741143952.159375,0.1309989392757415,106.0,2.0,6313.0,1.0,30.21365547180176,3054.0,2361.0,4.0,95.0,96.0,95.0,87.0,86.0,87.0,90.0,456.0,2.0,50.71410536766052,0.596133828163147,3196.0,1.0,2.0,4.9143476486206055
9.01,67.66931915283203,32.32912063598633,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.143041610717773,1.3673664331436155,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,81.08232116699219,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242177212416.0,2124134528.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085271120071411,-1.0,-1.0,76234068.8,8771445.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.07,67.68595886230469,32.31254196166992,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.41164207458496,1.3926622867584229,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,87.33840942382812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242231885824.0,2123764608.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086020231246948,-1.0,-1.0,76234068.8,8381813.5,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.17,67.67515563964844,32.32332992553711,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.22062110900879,1.3738789558410645,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,67.61544799804688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242313035776.0,2125165056.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085704803466797,-1.0,-1.0,76234068.8,8584780.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.27,67.67558288574219,32.32291412353516,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.218196868896484,1.415227293968201,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,89.49288940429688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242387189760.0,2140044416.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.07135272026062,-1.0,-1.0,76234068.8,8789172.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.37,67.68840789794922,32.31006622314453,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.425111770629883,1.3728328943252563,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,67.38147735595703,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461442048.0,2125789696.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086109399795532,-1.0,-1.0,76234068.8,8596977.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.47,67.67738342285156,32.32107162475586,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.239715576171875,1.3711692094802856,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,68.20022583007812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242174607360.0,2124022400.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085726261138916,-1.0,-1.0,76234068.8,8585700.0,1741143952.159375,0.1309989392757415,986.0,460.0,12211.0,4.0,24.752201080322266,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.56,67.67738342285156,32.32107162475586,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.239715576171875,1.3711692094802856,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,68.20022583007812,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242174607360.0,2124022400.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085726261138916,-1.0,-1.0,76234068.8,8585700.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.57,67.68707275390625,32.311458587646484,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42147254943848,1.384714126586914,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,70.15196228027344,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242441830400.0,2125592832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0860788822174072,-1.0,-1.0,76234068.8,8594984.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.67,67.67591857910156,32.32261276245117,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.22563934326172,1.424385666847229,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,69.83162689208984,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242414108672.0,2126062720.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0857298374176025,-1.0,-1.0,76234068.8,8594264.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.77,67.67644500732422,32.32202911376953,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.238508224487305,1.3546855449676514,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,46.20134735107422,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242348900352.0,2125546240.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0856900215148926,-1.0,-1.0,76234068.8,8593769.0,1741143952.159375,0.1880777776241302,287.0,48.0,7856.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.79,67.67644500732422,32.32202911376953,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.238508224487305,1.3546855449676514,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,46.20134735107422,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242348900352.0,2125546240.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0856900215148926,-1.0,-1.0,76234068.8,8593769.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.87,67.68821716308594,32.31027603149414,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.42973899841309,1.4034690856933594,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,37.07816696166992,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242318737408.0,2124576512.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08606481552124,-1.0,-1.0,76234068.8,8593517.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
9.97,67.67546844482422,32.323055267333984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.209177017211918,1.4004627466201782,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,62.48723602294922,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461868032.0,2126616832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085559129714966,-1.0,-1.0,76234068.8,8596108.0,1741143952.159375,0.3202075660228729,106.0,2.0,6313.0,1.0,34.962581634521484,3054.0,2361.0,4.0,82.0,83.0,81.0,79.0,75.0,81.0,90.0,456.0,2.0,56.75123333930969,0.6046667695045471,3196.0,1.0,60.0,5.189113616943359
10.01,67.67546844482422,32.323055267333984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.209177017211918,1.4004627466201782,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,62.48723602294922,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242461868032.0,2126616832.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.085559129714966,-1.0,-1.0,76234068.8,8596108.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.07,67.68933868408203,32.30921173095703,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.421611785888672,1.4065982103347778,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,53.15221786499024,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242462294016.0,2125867904.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.086079359054565,-1.0,-1.0,76234068.8,8596115.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.17,67.68795776367188,32.32163619995117,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.20975875854492,1.3896455764770508,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,60.59847259521485,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,242551586816.0,2126896512.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0864949226379395,-1.0,-1.0,76234068.8,8780832.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.27,67.70307159423828,32.28937530517578,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.21257972717285,1.3695647716522217,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,36.20683670043945,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,243987808256.0,2139432960.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0865554809570312,-1.0,-1.0,76234068.8,8621937.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.37,67.66297149658203,32.33906173706055,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.43377685546875,1.3887791633605957,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,66.18091583251953,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,245364424704.0,2149557504.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.08892560005188,-1.0,-1.0,76234068.8,8618835.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
10.47,67.67842864990234,32.32263946533203,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,22.23825454711914,1.3773025274276731,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,66.96570587158203,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,244226572288.0,2142956416.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,2.0842432975769043,-1.0,-1.0,76234068.8,8602900.0,1741143952.159375,0.7963343858718872,986.0,460.0,12211.0,4.0,23.089874267578125,3054.0,2361.0,4.0,72.0,73.0,72.0,71.0,57.0,78.0,90.0,456.0,2.0,58.83771181106568,0.6300400495529175,3196.0,1.0,60.0,5.191948890686035
