Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.13,77.23860168457031,22.756282806396484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.223373413085938,25.383750915527344,97.50057220458984,2.49942398071289,0.2614680528640747,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,2.372446298599243,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,170038919168.0,1394746624.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,2.129899740219116,0.8571939468383789,919638272.0,75024368.0,7296143.5,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6645994929.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.14,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6670447181.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.16,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7643097242.5,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.18,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8635967599.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.19,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8658968864.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.2,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6237735726.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.21,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8682298751.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.22,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8704413575.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.23,77.1741943359375,22.82063865661621,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.897462844848636,24.9656982421875,97.59134674072266,2.408653259277344,0.2743669152259826,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7024040222167969,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,175867559936.0,1534447616.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.9742344617843628,0.8571939468383789,950368448.0,75024368.0,7623050.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8727094428.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.24,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8727094428.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.25,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6870133399.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.26,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6893944353.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.27,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6917700329.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.28,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8820838965.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.3,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8844638796.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.32,76.96206665039062,23.03273200988769,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.0189208984375,25.10116195678711,97.4401397705078,2.559856653213501,0.5240017175674438,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,11.474735260009766,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182252453888.0,1906692224.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5680161714553833,0.8571939468383789,1058812928.0,75024368.0,8860935.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7656495405.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.34,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6466075146.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.35,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7029295449.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.36,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7963121380.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.37,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7070253897.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.38,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8023185869.5,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.39,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8045945736.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.41,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8069358003.5,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.42,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7160602503.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.43,76.9421157836914,23.052669525146484,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,18.99701690673828,24.507831573486328,97.31080627441406,2.6891934871673584,0.4528604447841644,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7109540104866028,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182861447168.0,1913937408.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5677295923233032,0.8571939468383789,1084279040.0,75024368.0,9087663.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,6901999865.5,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.44,76.95934295654297,23.035308837890625,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.186016082763672,25.01069450378418,97.44371795654295,2.5562782287597656,0.3115324676036834,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7016233801841736,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182716219392.0,1911801856.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5678980350494385,0.8571939468383789,1060953344.0,75024368.0,8874995.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,7844852298.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.45,76.95934295654297,23.035308837890625,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.186016082763672,25.01069450378418,97.44371795654295,2.5562782287597656,0.3115324676036834,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7016233801841736,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182716219392.0,1911801856.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5678980350494385,0.8571939468383789,1060953344.0,75024368.0,8874995.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,8586830466.5,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
7.46,76.95934295654297,23.035308837890625,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,19.186016082763672,25.01069450378418,97.44371795654295,2.5562782287597656,0.3115324676036834,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,0.7016233801841736,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,182716219392.0,1911801856.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,1.5678980350494385,0.8571939468383789,1060953344.0,75024368.0,8874995.0,1374335263.1614583,18.54448890686035,1067.0,454.0,12241.0,7.0,17.21940803527832,2778.0,9067258401.0,1920.0,4.0,69.0,68.0,70.0,52.0,55.0,49.0,90.0,545.0,5.0,29.701539874076843,0.7056052684783936,2736.0,1.0,77.0,3.894439458847046
