ts,value,counter_name,t_s
1502785162978,0.0,Fragments Shaded / Second,0.012610418
1502785163655,0.0,Vertex Instructions / Second,0.012611095
1502785164020,0.0,Fragment Instructions / Second,0.01261146
1502785164436,0.0,Fragment ALU Instructions / Sec (Full),0.012611876
1502785164853,0.0,Fragment ALU Instructions / Sec (Half),0.012612293
1502785165218,0.0,Fragment EFU Instructions / Second,0.012612658
1502785165530,0.0,Textures / Vertex,0.01261297
1502785165895,0.0,Textures / Fragment,0.012613335
1502785166259,0.0,ALU / Vertex,0.012613699
1502785166676,0.0,ALU / Fragment,0.012614116
1502785167041,0.0,EFU / Fragment,0.012614481
1502785167353,0.0,EFU / Vertex,0.012614793
1502785167770,0.0,% Time Shading Fragments,0.01261521
1502785168134,0.0,% Time Shading Vertices,0.012615574
1502785168499,0.0,% Time Compute,0.012615939
1502785168864,0.0,% Shader ALU Capacity Utilized,0.012616304
1502785169176,0.0,% Time ALUs Working,0.012616616
1502785169697,0.0,% Time EFUs Working,0.012617137
1502785170061,0.0,% Nearest Filtered,0.012617501
1502785170426,0.0,% Linear Filtered,0.012617866
1502785170791,0.0,% Anisotropic Filtered,0.012618231
1502785171311,0.0,% Non-Base Level Textures,0.012618751
1502785171780,0.0,Read Total (Bytes/sec),0.01261922
1502785172145,162386.25,Write Total (Bytes/sec),0.012619585
1502785172561,0.0,Texture Memory Read BW (Bytes/Second),0.012620001
1502785172926,0.0,Vertex Memory Read (Bytes/Second),0.012620366
1502785173291,0.0,SP Memory Read (Bytes/Second),0.012620731
1502785173759,0.0,Avg Bytes / Fragment,0.012621199
1502785174124,0.0,Avg Bytes / Vertex,0.012621564
1502785174541,0.0,Preemptions / second,0.012621981
1502785174905,0.0,Avg Preemption Delay,0.012622345
1502785175322,545000000.0,GPU Frequency,0.012622762
1502786503239,541700032.0,Clocks / Second,0.013950679
1502786506364,100.0,GPU % Bus Busy,0.013953804
1502786507197,0.0,% Vertex Fetch Stall,0.013954637
1502786507822,0.0,% Texture Fetch Stall,0.013955262
